id,text,label,pred_label,pred_confidence,suggested_error_group,student_note
43531,"my 10 / 10 rating of course applies only if you ' re willing to get completely and utterly grossed out* . because you know that only john waters can do that . in "" pink flamingos "" ( his directorial debut ) , he portrays two families locked in combat to see who can be the filthiest person alive . what divine famously does at the end pretty much answers the question . but even aside from that , the movie is basically an excuse to shock people beyond what anyone would usually imagine . you had better have a very strong stomach to watch this movie . even some of the lines are rather mind - blowing . *otherwise , avoid this movie like you would the ebola virus !",positive,negative,0.8762318976169702,,
29716,"their purple moment aspect ratio : 1 . 33 : 1 sound format : silent ( black and white - short film ) two luckless nightclub revellers ( laurel and hardy ) are unable to pay their bill , provoking violent retribution from a hot - tempered waiter ( tiny sandford ) . typical l&h scenario , less substantial than some of their best work from this period , but worth a look nonetheless . stan takes center - stage this time round , caught up in a financial dilemma after holding back part of his wages to fund a night on the town , only to find out - too late ! - that his aggrieved wife ( fay holderness ) has replaced his stash with worthless coupons . some of the prolonged closeups of laurel as he slowly becomes aware of the unfolding disaster reveal his genius for characterization and mime . 1920 ' s morality is represented by patsy o ' byrne , playing a hatchet - faced busy - body who takes great joy in alerting l&h ' s respective spouses ( holderness and lyle taho ) to their husbands ' bad behavior . the ending fizzles , but the movie still has much to recommend it . directed by james parrott .",negative,positive,0.8721337800311444,,
6336,"it is a real shame that nearly no one under 30 knows the "" over the top "" writing of michael o ' donoghugh - magazine articles and snl skits that were genius for the time . . . and so it is a true shame that anyone who may take the opportunity to research his work will no doubt take the easy way out and watch videos - thus leading them to mr mikes mondo video . this movie has clever elements that never fully connect to the funny bone . the viewer experiences such things as cat diving / swimming with the man who thinks he ' s found feline happiness by hurling these kittens into a pool which the camera follows in slow motion and montage sequence . then we are taken to an island to where all past fads are retired ( hula hops , pet rocks , rainbow dread wigs etc . ) then we enter the music world ( punk was a new variety of music at the time of this film ) where "" d "" rate bar performer rootboy slim performs "" boogie till you puke "" in his own lazy style of dirt and eclectic sleaze . now the real beauty of all this is the back ground music . in many different styles with many different instruments the sound of telstar plays and replays - for those who don ' t understand telstar was the first american satellite launched into space and the theme was created to celebrate mans genius and triumph . mr mikes seems to have been meant as a signal of societal decay ridiculous wastes . now one thing the theater offered that the video release does not was a live performance of sid vicious ( ex sex pistol not the wrestler ) singing my way . his version is very different than sinatras as one might imagine but frankly i feel it is very much worth the listen . . . it ' s good ! that is the sad part - in the vhs release paul anka refuses the rights of his song and the viewer is forced to experience 3 1 / 2 minutes of silence with an explanation rolling across the image of the singing dead sex pistol . i would give the theater release a 5 or 6 the video is closer to a 4 and now that so much is passé i can see where many people would give it a 3 or 2 . 5 . if you want to see a good o ' donoghugh script watch scrooged . . . it is a better tribute to the mans insight and talent .",negative,positive,0.8717680573375656,,
20525,"i found this film to be the usual french slap in america ' s face . the camera , all too often , focuses on fat people , on sloppy homes and on tacky rural areas . while the narration seems to sympathize with and admire the small town folks who are introduced to the viewer , the cinematography exploits and demeans them . there were , undoubtedly , thin people to be seen in glencoe and neat , organized homes , but malle chose to show us the worst of what was there to be seen . i can only hope that some american filmmakers will go to france to reveal to the american public its worst elements . i can assure you , as a frequent visitor to france , that all is not well there . foreign immigrants are not readily assimilated , thus creating severe social inequities . but americans are not eager to unmask the french for their prejudice toward their own compatriots and their envy toward the u . s . , so we ' re not likely to see films on the subject .",positive,negative,0.8701019326521573,,
39334,"or if you ' ve seen the "" evil dead "" trilogy and / or "" bubba ho - tep "" , then you should know that his movies are total farces . with "" man with the screaming brain "" , he goes all out again . in this case , he plays smarmy american businessman william cole visiting bulgaria - when do we ever get to see that country ? - when a woman kills him . so , strange scientist ivan ivanov ( stacy keach ) replaces half of cole ' s brain with the brain of a former kgb agent , leaving him acting sort of like steve martin in "" all of me "" . yes , the whole movie is pretty much an excuse for pure nonsense . much of the real humor comes from "" evil dead "" director sam raimi ' s brother ted as ivanov ' s nearly brain - dead assistant pavel . the two men have a relationship more like laurel and hardy or gilligan and the skipper . so just understand that this is a totally silly movie , and you won ' t be a bit disappointed . i liked it , anyway .",positive,negative,0.8683711814290049,,
29762,"and also a wonderful beginning , a real quick start . it keeps you yearning and waiting for is about to come . unfortunately the high adrenaline dries off quickly , but most certainly after half the movie is over . and it ' s a shame , because this movie has really good ideas and explores many of them thoroughly . but that is also one of it ' s faults . by exploring too many things , it get ' s mixed up into to many things , so in the end you ' re too confused to follow any plot or characters . it ' s very dark and moody , but that doesn ' t help much , if it ' s also genre hopping just to try to fit any - and everything in it ' s story !",negative,positive,0.8681281400235114,,
9917,"growing up , joe strummer was a hero of mine , but even i was left cold by this film . for better and worse , the future is unwritten is not a straightforward "" behind the music "" style documentary . rather it is a biographical art film , chock full of interviews , performance footage , home movies , and mostly pointless animation sketches lifted from "" animal farm . "" the movie is coherent but overlong by about a half hour . the campfire format , while touching in thought , is actually pretty annoying in execution . first off , without titles , its hard to even know who half of these interviewees are . secondly , who really needs to hear people like bono , johnny depp , and john cusack mouth butt licking hosannas about the man ? they were not relevant to strummer ' s life and their opinions add nothing to his story . this picture is at it ' s best when strummer , through taped interviews and conversation , touches on facets of his life most people did not know about : the suicide of his older brother , coming to terms with the death of his parents , the joy of fatherhood . to me , these were most moving because it showed joe strummer not as the punk icon we all knew and loved , but as a regular human being who had to deal with the joys and sorrows of life we all must face . there have been better , more straightforward documentaries about strummer and the clash . ( westway , vh1 legends , and kurt loder ' s narrated mtv documentary from the early 90 ' s come to mind . ) joe strummer : the future is unwritten is for diehards only .",negative,positive,0.8672803799090975,,
31807,"i checked out this video expecting to like it . wanting to like it . i like foreign films , i like beautiful cinematography , i know the critics liked this film ( including my favorite , roger ebert ) , and i don ' t mind "" slow "" films . well , it ' s beautiful . that ' s about the best i can say for it . the plot is very thin , the shots are very long , the glances are very meaningful , the actors are very sincere , and it seems like a very long movie . i fell asleep half way though it , woke up , rewound the tape , tried again . it was a trial , but i made it to the end . i didn ' t like it any better for that .",negative,positive,0.8650886045854383,,
11271,"from around the time europe began fighting world war ii , until the war ' s end , hollywood ( with significant prodding from the government ) made tons of movies which were designed to try and get young men to enlist in the army , by making the life of a serviceman appear "" cool . "" this is by far the sloppiest , implying that the life of a soldier is devoid of work , you get the best food , and you get to lie around all day listening to ann miller on the radio . i am far too young to have participated in wwii , but i think that there was more to it than that . there is the barest cat ' s whisker of a plot , and a bunch of musical numbers featuring some of the day ' s leading acts . i think that by 1943 , even the most naive of civvies knew that there was more going on overseas than the wacky hijinks portrayed in this movie . while i am sure that it was meant to be viewed as escapist entertainment , i can ' t help but wonder if the family and loved ones of men fighting in the war , were amused or repulsed by this trivialization of their loved ones ' sacrifice .",negative,positive,0.8634627373842244,,
42945,"not every line in a comedy is funny . this movie takes a serious subject , the disenfranchisement of voters and holds it up to the light while telling jokes about it . it ' s the movie the daily show would have made if they wanted to turn it into a movie . i found robin williams to be much funnier in this movie than he was in rv . and while my wife and i share a few opposing political views , we were both doubled over in laughter for several parts of this movie . the script writers here could give fox news some lessons in fair and balanced . lewis black was okay for his part , but never really seemed to be able to bring out his particular brand of comedy for his role . christopher walken was also good , playing his fairly common subdued supporting role , pushing a story along .",positive,negative,0.863205158046851,,
17219,"believe it or not , inspector gadget ' s last case is what got me hooked on the whole gadget thing . my name is miriam and i am twelve years old , so obviously i wasn ' t around when inspector gadget was at the top of his career . sure , i ' d heard of him , but i didn ' t really know him . while reading , note that i never saw the original series ( i would if it came on ! ) . this is just about the only gadget thing i ' ve ever watched ( even though i am now obsessed ) and i will be focusing on what i liked about it since everyone else is so negative . for all you pessimists , i ' ve got some cons down there , too . =p first off , for a childish sense of humor , you could deem this movie pretty funny . i thought it was , so sue me . i also thought the animation and character designs were good , and i ' m also happy there was more gadget in it , since he ' s my favorite character . ( i do not like penny . ) then there was claw ( his voice was awful , though ) and the madcat ; i thought they were done fairly good too . gadget ' s idiocy seemed pretty well in place , if not a bit exaggerated ( i . e . sucking his hat - hand thing ' s thumb . would make a good screen shot , though . =p ) oh , and i liked the song that ran in the credits . yes , i am strange . and , like all movies , there are some negatives , too . talking cars ? what ' s up with that ? you can tell this was aimed at younger boys . that wouldn ' t bother me quite so much if there wasn ' t the fact that the cars basically saved the day . i would have much preferred if penny and brain had taken their place . and , apparently , gadget loved his car more than would be called natural . a bit weird , to say the least . oh , and the chief was downright mean to gadget . i mean , sheesh , yeah , he wasn ' t always the most cheerful of people , but he didn ' t hate gadget , from what i ' ve read . like the inspector , his personality was exaggerated . well , that ' s pretty much all i have to say about this movie . i thought the animation made up for the car - centered plot and that it was overall pretty decent ; more so than the live - action gadget films ( butchered , butchered , butchered ! ) at least . maybe i ' m just biased because this is what got me into gadget in the first place , or maybe my mind is twisted , or maybe i ' m just odd , but i really liked this movie , even if i ' m the oldest it ' s recommended for .",positive,negative,0.8616020284724938,,
18245,"recently when i was shopping , i saw the box - set of americian gothic , and i thought ' i remember that ! ' i used to set my alarm to get back up & watch this when it was on ch 4 in 1996 at 1 . 30am ( i was 14 ) . i remember it mostly because it was really scary and weird , no person could ever be as frightening as lucas buck ( with a b ! ! ) no one ever was anyway . what annoyed me though was they did the same thing to the box - set as when on tv . episodes in funny order , i kept thinking when does dr matt leave ? ? ? - they made it so confusing . however this is not the writers , producers or directors fault ( its tv people in background the money makers they still do the same - just look at shows like carnivale and farscape they don ' t like originality in studios ! ! ! ! ! ) to finish - if you ' ve not seen this and you call yourself a sci - fi fantasy , horror , supernatural drama . . fan = you must . they even said the same in sfx when reviewing the box - set .",positive,negative,0.8600521088969965,,
26639,"ok , so it ' s a silly movie , but i think they knew that when they made it . and there are some neat little twists on the otherwise tired , overdone "" godzilla "" - type genre . borrowed a tape just because i knew someone in it , but i did loan it out to a couple pals , who also kinda liked it .",negative,positive,0.8591507510248458,,
7619,"i cannot get past the message of this movie . it ' s laid out much too clearly to ignore , and it is obscene because it has lost its sense of what it ' s about . i haven ' t read the novel , but pollack ' s film opens with a scene at a cia - front organization in new york , which is broken into by two professional assassins , headed by max von sydow , who proceed to brutally slaughter the half dozen quirky staff members we ' ve come to know and understand . the staff include an elderly female receptionist , a fussy elderly professorial guy who ' s toupee falls off when he is machine - gunned ( is that a joke ? ) , and , last , the beautiful tina chen who looks up from the copier , realizes she is about to be murdered , and says , pitifully brave , "" i won ' t scream . "" von sydow replies sympathetically , "" i know . "" these murders are completely unexpected , savage , unmotivated by anything that we are aware of , and graphic . it is a brutal scene . there is absolutely no way in which von sydow and his henchman can be redeemed . and yet that is exactly what pollack tries to do towards the end . after having killed these innocent good guys , von sydow switches sides ( because the other side is willing to pay him ) and assassinates the evil mastermind behind a complicated intramural cia plot . the script then turns him into a perfectly reasonable , sensitive human being . "" it is better to live in europe . things are not so rushed . "" or whatever . i swear i ' m not making this up . pollack wants us to believe that it is better to be an honest mass murderer than a crooked bureaucrat . that ' s the message . you should write it down in case you forget . just exactly what kind of psychiatric shambles do you have to be in order to turn ordinary values , not to mention common sense , upside - down like that ? i understand that there are thoughtful adults who dislike the government of the united states , even hate it , and who see conspiracies just about everywhere , providing a knee - jerk explanation for otherwise unexplainable events . i know that people who think this way exist because i number some of them among my closer friends . nevertheless , at some point this dislike , this hatred , if it increases in intensity , must pass beyond politics or ethics and into the realm of the psychiatric . i don ' t for a moment believe that a man who murders people for money is better than a sinister government official . i don ' t care how suave and cultured the murderer is or whether he knows how to reach the louvre on the metro . whoever is purveying that message needs either medication or meditation . i ' d like to be able to argue that the production is as thoroughly rotten as its message , but i can ' t . it ' s quite well done . ( in some ways that ' s worse , because it makes the film less dismissable . ) even new york city looks photogenic on the screen . and it ' s been a long time since i ' ve thought of new york as photogenic . robert redford does an admirable job of projecting his character ' s initial shock and confusion , but then turns into a telecommunicational semi - genius . and , man , he looks just fine ! his wardrobe is just right . even his rimless glasses are becoming . and his peacoat . it ' s not everyone who can make a navy pea jacket look glamorous . he seems extremely handsome too , the swine . i want to look like that . i want to wear a denim shirt and a tie with such panache . faye dunaway is alright in her role but it ' s not too believable a role . would anybody eagerly sleep with a guy who has just kidnapped her and is holding her at gunpoint ? even if he did look like redford ? would anyone be emotionally wounded if , when this ambivalent relationship is about to end , redford asked her not to tell anybody about what happened ? cliff robertson is surprisingly good . he does one or two extremely good double - takes . the mailman is superb . the fight between him and redford in a crowded apartment is exquisitely choreographed and , for once , we really don ' t know for sure how it will turn out , because redford ( a book reader after all ) seems mismatched against the brute cunning of this hired assassin . this is one of john housemann ' s final roles . a shame . he ' s a magnet on screen . and what an end to his life : a friend finds him lost , wandering the streets of new york , in a neighborhood he ' d been familiar with for most of his life . yes , the movie is very well executed , but i can ' t ignore that vicious , paranoid message . i have the same problem with leni riefenstahl ' s "" triumph of the will . "" or her olympic documentary in which the announcer is watching a foot race in which jesse owens is pulling into the lead and says ominously , "" this negro is dangerous . """,negative,positive,0.8582187133329663,,
11069,"taped this late night movie when i was in grade 11 , watched it on fast forward . i sugest you do the same . i though it would be and action film , but went to a cort tv type movie . in the end it fits in with the early 70 ' s social activest type films . glad i missed that era . 2 / 10",negative,positive,0.8579717431818823,,
34073,"having some idle time before going to work , i looked at my "" 50 movie pack comedy classics "" dvd collection and picked the most obscure title in the pack : zis boom bah starring a forgotten grace hayes . "" classics "" is obviously the operative word here since most of the titles i ' ve never heard of and i suspect they ' re all in the public domain . anyway , this movie also stars her son peter lind and his wife mary healy ( who i just found out is a new orleans native from the state i live in , louisiana ) with benny rubin as a malt shop proprietor and huntz hall , taking a break from the east side kids , as peter ' s buddy . the plot , about a vaudeville mother trying to turn her rich carefree son into a responsible one with him unaware of who she is , is for the birds and doesn ' t have many funny scenes though i did like peter ' s celebrity impersonations and his dance with hall in drag . and the songs and dances are entertaining in themselves . rubin , however , is all over the place with his confusion of the american vernacular of the time and almost everything concerning him makes no sense whatsoever ( though i did like his funny dance ) . since this was only 61 minutes that i ' m sure played on the lower - half of the double feature bill , i ' ll be charitable and give this one a 3 for the few entertaining bits that i mentioned enjoying .",negative,positive,0.8572601552785448,,
49721,"this is one of the better sci - fi series . it involves character development , a few really tensionate moments and reasonable episode scripts . as one other commentator said here , it looked as if it were a mini series , not a full blown series with filler episodes and low budgets . the problem with the show , which in short is a godzilla series , is that it started too big , with incredible monsters , fantastic science , then it all boiled down to local americans doing stuff . then , the show ended too soon , since the olympics were coming and hey ! a sci - fi show is a sci - fi show , but half naked athletic people running around aimlessly is much more important . so they only did 15 episodes instead of the expected 22 . the audience was small , too , as people didn ' t really caught it on at 20 : 00 . in the end the suits did it . trust a marketing plan to destroy anything that looks remotely original and promising . conclusion : you have a show with good special effects , stuff like huge monsters killing people or destroying boats , then going into genetic engineering , transforming people , human clones , end of the world , tsunamis . also , the only fillers are scenes with aggressive rednecks or other annoying people being killed for their stupidity . the down - side is that after 15 episodes that prepare something huge , the show ends . no real ending , no closure , just a bitter taste of cloth in one ' s mouth , as if you just swallowed a piece of suit .",positive,negative,0.8557183025522619,,
47462,"halloween 666 ( 1995 ) the producer ' s cut review ! halloween 666 starts of with a recap of the horrific ending to part five . if you thought the last chapter was dark , this one will really blow your mind . a mysterious "" man in black "" has raided the haddonfield police department freeing micheal myers . in the process poor jamie lloyd was abducted by strange cultists . what they want with her ? who knows , but let ' s just say her long suffering will end soon . doctor loomis is back spending the rest of his twilight years trying to stop michael myers from killing any more innocents ( good luck ) . a friend of loomis , doctor wynn comes back after a four sequel hiatus to help the good doctor . another old face from part one guest stars as well . this dark and dreary sequel was dismantled during the post production editing . for some reason the distributors felt that the final product wasn ' t worth the average horror film watcher ' s time . so they decide to dumb it down . then after having the film sit on the shelf for several months it laid an egg at the box office . no matter what they did to the film , they made it worse . they should have left well enough alone . hey , the film company knows better than the filmmakers now . . . . don ' t they ? producer ' s cut : highly recommended released version : not recommended",positive,negative,0.8552132245710702,,
1171,"yes , chunky , this is the nick - name that donna reeds ' romantic lead played by tom drake tags her with ! so lets get this clear right away . from her first ingénue role in the get - away ( 1941 ) too her last , dallas ( 1984 - 1985 ) ms . reed could never be described as chunky . not this attractive and slim actress . whose roles at m . g . m . seldom lived up to her talents . ms . reed is supported by a cast of competent character actors , who unfortunately must flounder through this alleged ' screw - ball ' comedy . clearly m . g . m . was out of their depth making this type of film . a type better produced over at columbia , paramount , rko and even universal . neither the ' touch ' of ernst lubitsch nor the wit of preston sturges could save this film . a rather conventional romantic comedy that had all the markings of a pre - war ( wwii ) effort . if irving thalberg had still been alive the screen - play would have either gone through a significant rewrite or never seen the light of day . it did fit into louis b . mayer ' s ' safe - zone ' of none challenging family entertainment . a form that could not stand up to the post - war challenges of the ' dehavilland decision ' , loss of their theater chains , television and would contribute to m . g . m . s decline . fortunetly for donna reed her best days are ahead of her culminating in from here to eternity ( 1953 ) and her oscar win as best supporting actress .",negative,positive,0.8548260149694452,,
40942,"this movie was released originally as a soft "" x "" , apparently with the explicit sex deleted . later , the producers "" relented "" ( smelled money ) and re - released it with the excised scenes restored ( apparently only about 3 minutes ) . i guess since kristine was of age , it was held against her and her promising career came grinding to a halt . i guess its all in the timing ( witness pam anderson ' s career ) - - but ronald reagan was in charge during kristine ' s debacle ( we had not heard about nancy reagan ' s affairs ) , bill clinton and monica lewinski were in full swing during pam ' s "" coming out "" . the sex is just icing on the cake , both version satisfy . this naughty musical is way above similar of others that were released at the same time .",positive,negative,0.8535716959430881,,
35829,"but at least this movie got what it deserved - to be sent to the satellite of love to be ridiculed on by mike , tom servo , and crow t . robot from pearl forrester on "" mystery science theater 3000 ! "" "" soultaker "" is one of those long lost , forgotten movies that are so bad you ' ll be guaranteed to have nightmares or depression later on in life . even though the movie is not that old , it ' s still a very forgotten type of movie . if it had never been for the intelligent minds at "" mystery science theater 3000 , "" the movie would not only seem like it was never made , but the movie wouldn ' t be very enjoyable by us moviegoers . in real life : this movie is really bad . in the satellite of love : this movie is excellent !",negative,positive,0.8528705570633749,,
20675,"well , i get used after awhile to read comments about these movies that don ' t reflect my experience at all . to me , amitabh was a better villain here than in some of his most famous movies . he was a die - hard villain , a no - apologies villain . to me it was a breath of fresh air to see him in a role where his villainy isn ' t sort of undercut in some way . the kid who played aryan was probably over his head with this cast . there i think maybe the director could have done better . but , to be honest , the very best part of this movie was shernaz patel . she is an unsung heroine , a true veteran thespian who is overqualified for every role she is offered . but i must say i appreciated her contribution greatly as she played virendra sahi ' s wife . she may be given little to do , but she does everything with total conviction . i ' m sure she sailed right over the heads of most of the audience . so if you are in a habit for settling for bollywood average , you won ' t get much out of this movie . but if you constantly search for something more , then this might give you some of what you ' ve been missing .",positive,negative,0.8519389263656673,,
33781,"hollywood had a long love affair with bogus arabian nights tales but few of these products have stood the test of time . the most memorable were the jon hall , maria montez films which have long since become camp . this one is filled with dubbed songs , anachronistic slang , and slapstick . it ' s a truly bounteous crop of mesopotamian corn , and pretty near intolerable today . it was nominated for its imaginative special effects which are almost unnoticeable in this day and age , consisting mainly of trick photography . the only outstanding , positive feature which survives is its beautiful color and clarity . sad to say , of the many films made in this genre , few of them come up to alexander korda ' s original "" thief of baghdad "" . almost any other arabian nights film is superior to this one , though . it ' s a loser .",negative,positive,0.8517182671240313,,
38119,"i ' m sorry , but "" star wars episode 1 "" did not do any justice to natalie portman ' s talent ( and undeniable cuteness ) . she was entirely underused as queen amidala , and when she was used , her makeup was frighteningly terrible . for "" anywhere but here , "" she sheds her god - awful makeup and she acts normally . and not only can she act good , she looks good doing it . i ' m a bit older than she ( she ' s only 18 ) , and i have little or no chance of meeting her , but hey , a guy is allowed to dream , right ? even though susan sarandon does take a good turn in this movie , the film belongs entirely to portman . i ' ve been a watcher of portman ' s since "" beautiful girls "" ( where she was younger , but just as cute ) . there ' s big things for her in the future - i can see it .",positive,negative,0.8493890963351506,,
1230,"devil dog sets your heart racing . it ' s brilliantly paced , the ending comes like a bolt out of the blue and plunges itself into the very centre of your being . you ' ll never look at your dog the same way again . in fact you ' ll start thinking of having it put down - by a priest ! fantastic !",negative,positive,0.8492955578775213,,
15003,"to me , the final scene , in which harris responds to the press corp , is worthy of viewing this intelligent and timeless slice of politics ( especially the campaign phase ) . if only the "" real - life "" pols would respond in the intelligent , articulate manner as did mr harris , then the arrogant , self - serving members of the press would perhaps think twice before surfacing irrelevant , confrontational "" garbage "" that has absolutely nothing to do with a candidates abilities to effectively handle the challenges of the office for which he / she is pursuing .",positive,negative,0.8489729999996433,,
25265,although the story is good and portrayals what i expected of sam elliot my dvd copy contained almost unbearable synchronization problems . the dialogue was almost 3 seconds behind the lip movement throughout the whole film . i would therefore be very careful in purchasing any dvd of the film without checking for the problem . i would also follow the recommended censors classifications particularly in relation to language and drug usage . this film could become a silent classic cop movie and with the above cautionary notes i can recommend it to prospective viewers,negative,positive,0.8478134388206313,,
5051,"this movie is a perfect adaptation of the english flick unfaithful . ashmit plays the role of richard gere , emran that of olivier and malikka the perfect cheating wife role of lane . they have changed the second half of the film to adapt for the indian masses . even then the movie has got the full traces of unfaithful , though it couldn ' t catch up with the original . it was a cheap soft porn of the bollywood lovers , where mallika showed a lot more skin than anyone dared to show . emran did more roles like this and was even nicknamed the serial killer . in the future if the indian directors plan to remake a english movie then they have to look into the feasibility of the plot with the indian censors . though the film bombed at the box office , the actors got the undue recognition . in future the directors should be a little more careful in remaking a oscar nominated film . all said , this is not a family film , so take the extra caution while watching it at home with family .",negative,positive,0.8466833795902846,,
4927,"this romantic adventure must have seemed shockingly subversive in its day . a wealthy upper class english woman schemes , plots and manipulates everyone around her for her own satisfaction . she uses her privileged position to embark on secret activities of a decidedly anti - social kind . there ' s a clever sex - role reversal as her activities prove her more daring and dashing than most of the male characters . but naturally there ' s a tall , dark and handsome stranger to keep up the love interest , and this wicked lady is not backward in coming forward when she meets the right man . the wishy - washy weakness and gullibility of every other character make the plot unconvincing in the extreme , but those who thirst for romance will overlook that .",negative,positive,0.8455469632211585,,
14464,"the main problem of the first "" vampires "" movie is that none of the characters were sympathetic . carpenter learned from his mistake and this time used a likable vampire hunter and a charismatic vampire . the female vampire una certainly is the coolest vampire since blade ' s deacon frost . unfortunately while there are some good concepts like a cool slow motion restaurant scene ( why didn ' t carpenter use more of this ? ? ) this movie is nowhere near as good as it could have been . i expected to see strong vampires in action and at least one longer lasting nicely choreographed fight sequence ( for example inside a city ) and was left somewhat disappointed . while "" los muertos "" proceeds at a faster pace than its predecessor , it still drags a little in some parts ( though nowhere near as bad as "" vampires "" did ) . much like "" vampires "" however this movie ' s climax near the end is not very intense . most of the above may sound like "" los muertos "" is a bad movie but it definitely isn ' t . it is generally enjoyable and ranks among the better entries to the genre . it is neither an unoriginal dracula remake ( like almost every other vampire movie out there ) nor is it an unintelligent action spectacle like blade ii . it simply could have used a bit more excitement . i ' d really like to see a third installment made by carpenter but it ' s probably not going to happen . spoiler warning the ending was way too predictable . una should have gotten away - that would have made the movie quite unusual .",positive,negative,0.8454574809933463,,
28287,"so many bad reviewers , it made me wonder , what people are thinking while watching a simple flick made by a quite bad director ? ? ? did you all expected a super - hit flawless movie ? ? no way , you already can see , raj kumar kohli loves multi - starrer movies . . . all of his earlier works where multi - starrers , but no one was flawless . take the first jaani dushman for instance , so many flaws , but still good fun . anyways sticking to the movie , the movie jaani dushman is a hindi fantasy film about a snake , who can take any form ( armaan ( munish ) kohli ) which takes revenge for the suicide of its lover ( manisha koirala ) on the people who caused it . its quite good , with a great star - cast . but i think it could have been much much better . for instance , take the script , can ' t say its flawless . for example take the ages : do 40 - 48 yrs old still study in university ? ? there are many many more , i won ' t list more , but there are dozen more . a solid 5 . 5 is good for this one . ** . 75",negative,positive,0.8436462275848823,,
21489,"i read the book in 5th grade and now a few years later i saw the movie . there are a few differences : 1 . billy was oringinally suppose to eat 15 worms in 15 days , not 10 worms in one day by 7 : 00pm . 2 . billy is suppose to get 30 dollars after he ' s eaten all the worms . in the movie after billy eats all the worms , joe has to go to school with worms in his pants . 3 . joe is suppose to fake some of the worms but in the movie , he doesn ' t at all . even though there are changes , this movie is still one that kids will enjoy .",positive,negative,0.8413613181643086,,
29348,"although this movie has a slow , dream - like , almost mesmerizing pace , and an interesting , though possibly not entirely accurate , description of a rural french constabulary ' s criminal investigation practices and personnel , i find it , ultimately , impossible to recommend . i think this movie is simply a setup piece to advance one person ' s - - the director ' s , one presumes - - disgust with heterosexuality . certainly , human sexuality in all its forms can have their revolting moments , no denying that ! but to choose the bad uniformly at the expense of the good , as this film does at every turn , suggests a warped sensibility at work . in short , if you enjoy watching homo - eroticism masquerading as compassion , and the depiction of heterosexual lovemaking and the female form in a hideous and degrading light - then this movie is for you . i don ' t , and it wasn ' t .",negative,positive,0.8367959120060869,,
2530,"there are probably more people afraid of the dentist than of , let ' s say , little monsters or scary looking dolls . which makes it a perfect subject for a horror movie , really . dr . feinstone ( corbin bernsen ) has been a successful dentist for several years now , but when he catches his wife cheating on him with the poolguy he snaps , and he brings his anger and frustration to his work . well , give a mad dentist a drill and a mouth , and you can probably guess what happens next . . . as i said , brilliant idea but not delivered as well as it should . in particular the ending is a huge let down . last note : watch for mark ruffalo ( you can count on me , eternal sunshine . . . ) in this one . 5 / 10 .",negative,positive,0.8351312907153833,,
34329,"people call a 976 "" party line "" to talk dirty to strangers , and perhaps meet up for a sexual liason . a deranged , somewhat incestuous sister and occasional transvestite brother use the line to find people to kill , usually married men , but they don ' t discriminate ! a pair of sixteen year old girls also call the line for fun , pretending to be older , of course . one of them works as a babysitter for a married man who ' s hot for her ( or anyone ) . meanwhile , a vice cop is borrowed by homicide when he ' s the first to discover one of the siblings ' victims . he ' s teamed with a female assistant of the district attorney . nothing too special here . richard roundtree has little more than a cameo as the police chief . one of the dirty - talking sixteen year olds is played by an actress who also voiced peanuts character peppermint patty ! according to the imdb , the other died quite young , just several years after this movie : sad .",negative,positive,0.8348823904732076,,
34292,"with a cheap pound shop having just opened , i thought that it was worth looking to see if their were any cheap dvds that looked good . and while the back of the cover made this sound like a jeepers creepers type of film , it is actually an anthology film ! and thought one or two of the stories feel very familiar . its still a fun light horror / comedy . the plots : story one : the classic . a young couple feel the it is time that they should try to in prove their financial life by picking up a $1500 car . but , when the guy goes to pick a car , a car starts to talk to him . the car ( called banns ) says that to get everything that he has ever wanted in life , that he must buy baans for $5000 . so while the guys relationship crumbles , baans does everything he can to show who really is in charge . story two : kitchen culture . a guy that might get thrown out by his land lord , due to how messy his flat is , discovers that due to keeping a tuna pasta in his fridge for six months , the it has now moulded and evolved into a green mouldy version of himself ! . and while they start off as friends , they end up having a big falling out , the leads to a final battle to see if the real guy or his fridge clone will survive . story three : too good to be true . a girl signs up with a dating agency and she gets matched with a guy the is perfect for her . but she is unsure that the guy is too perfect , and when she thinks that she sees him ' shut down ' she starts to get spooked . view on the film : the first thing that i have to mention is the rating for the film in england , where it has been given an eighteen rating , even thought it has no nudity , swearing or blood at all . and the other odd thing about all the stories is that they all have happy endings , where the goodies win ! . and while the first story is too close to the stephen king classic christine , the second story is easily the highlight of the film , with director tom parkinson making the nuttiness of the story feel like a low - budget muppets episode ! . final view on the film while it does have a bit of a ' remake ; feel , their is enough wackiness to make this a good horror ' comedy ' .",negative,positive,0.8339484190302789,,
32215,"yep , edward g . gives us a retro view of the criminal defense world . first he ' s an overzealous prosecutor who sends the wrong man to the chair ( played passionately , albeit briefly by deforrest kelly ) , then he ' s so filled with remorse his only solace is the bottle . throw in a jaded romance , a genuinely rapid descent into penury and no qualms about who he defends , and next thing you know - - shazam ! black leg lawyer ( god i love that phrase ) . he sees the light just in time to save his jaded beloved from the chair . yawn . but really , the courtroom action is pure melodrama . see him punch out a witness , see him drink poison , see him argue passionately as he clutches a bullet hole in his breast . be prepared for melodrama . the hoot of the film though , is jayne russell . with curves defying the laws of gravity and an iq approached absolute zero , she is something to see . even sings a bit .",negative,positive,0.8315501126723758,,
